date,data,source,score
2022-03-04 17:59:04,Nuclear Disaster Vs. Green Hydrogen &amp; Renewable Energy: Compare &amp; Contrast - CleanTechnica https://t.co/s1TINd9Esf,GreenEnergy,-0.9914447665214539
2022-03-04 17:58:55,"@FCHEA_News I hope US DOE, etc makes sure these are green hydrogen hubs. Building any Blue hydrogen will be putting dollars down the drain!",kul_kan2017,-0.9991926550865173
2022-03-04 17:57:17,Nuclear Disaster Vs. Green Hydrogen &amp; Renewable Energy: Compare &amp; Contrast https://t.co/7fwsP00y2J #EV #VE #MOBILITY #NewMobility,SocialMedia_Car,-0.9883630871772766
2022-03-04 17:55:49,Nuclear Disaster Vs. Green Hydrogen &amp; Renewable Energy: Compare &amp; Contrast https://t.co/XD2FqMZy7j #Tesla #EV #ClimateChange #Renewables #RenewableEnergy,Zxcxz_xyz,-0.9894745349884033
2022-03-04 17:54:02,Nuclear Disaster Vs. Green Hydrogen &amp; Renewable Energy: Compare &amp; Contrast https://t.co/MEeo1puCeM https://t.co/WVntLDBm0O,CleanAcresCTC,-0.9958237409591675
2022-03-04 17:53:02,"H2 Peru Publishes a Draft Law for The Promotion of Green Hydrogen

@h2_peru
@H2peru

#HydrogenCentral #HydrogenNews #Hydrogen #FuelCell #HydrogenEconomy #HydrogenMarket

https://t.co/1BOs4Roocy",HydrogenCentral,-0.9910894632339478
2022-03-04 17:51:23,@SenCapito Keep your polluting dirty coal to yourselves please. Modern approaches are-solar wind hydrogen green and clean,trying2help,0.8220213055610657
2022-03-04 17:51:15,"RT @DrGrahamCooley: ""Dubbed #Hydrogen City, the project is being developed by Green Hydrogen international (GHI) and will include productio…",Luis_mrlopes,-0.9703655242919922
2022-03-04 17:50:21,Nuclear Disaster Vs. Green Hydrogen &amp; Renewable Energy: Compare &amp; Contrast https://t.co/MUadxqOt0P,cleantechnica,-0.9925070405006409
2022-03-04 17:48:30,"RT @HowItWorksmag: The green energy revolution promised by nuclear fusion is step closer, thanks to the first successful use of artificial…",techguyjack,0.9979864358901978
2022-03-04 17:48:18,"And this is exactly what we were talking about in our #greenhydrogen webinar this week: https://t.co/4b81So1Lyw

2021 deals position US to be a global #hydrogen leader: BloombergNEF https://t.co/jQgLShHPqp via @UtilityDive (@BloombergNEF) #renewables",EnerNex,0.9423531293869019
2022-03-04 17:47:41,"#GreenHydrogen power generation coming for SE Texas? 

Despite high costs today, Entergy and many others are building future power plants with H2 capabilities. Banking on slashing the cost of producing green H2 by 80% by 2030.

#Energy #OilandGas
https://t.co/nHyB7YrnXl",Quigs2013,-0.9884613752365112
2022-03-04 17:47:08,"The green energy revolution promised by nuclear fusion is step closer, thanks to the first successful use of artificial intelligence to shape hydrogen plasmas inside a fusion reactor. https://t.co/r0LGL6TyEV",HowItWorksmag,0.9990301132202148
2022-03-04 17:45:46,"RT @dClimateDAO: After announcing our partnership with Namibia yesterday, here is a great article for learning more about green hydrogen an…",ItsAllieLopez,0.9968355298042297
2022-03-04 17:43:41,"RT @ShanuMathew93: ""The price of natural gas-derived products like ammonia, as a result, is up to three times higher now than it was a year…",lleopard11,-0.9789577722549438
2022-03-04 17:43:24,"{𝗟𝗶𝗺𝗶𝘁𝗲𝗱 𝗘𝘅𝗵𝗶𝗯𝗶𝘁𝗶𝗼𝗻 𝗦𝗽𝗮𝗰𝗲 𝗔𝘃𝗮𝗶𝗹𝗮𝗯𝗹𝗲} We’re already busy planning our 4th Edition Africa Green Hydrogen Forum, join 2 days of deal-making &amp; business discussion.#greenhydrogen #africa 

 #renewableenergy #hydrogeneconomy #hydrogen #GreenEnergy #solar https://t.co/7kJ7f3esWS",leadvent,-0.9703981876373291
2022-03-04 17:43:17,"@_hypx @Rocket_Parsons @_G_A_U_T_A_M_ @tillathenun @Andeh82 @MusingsEv Just when do you think this green hydrogen will be available good sir, and at what cost?
Hydrogen will be hugely important for long term storage, for steel, fertiliser and industries that can't electrify.
Not for transport or heating too well served by electric.",LewisStanding1,-0.997093915939331
2022-03-04 17:42:56,RT @Lutz101: @spikedonline @AndrewOrlowski Great article by @AndrewOrlowski. Seems HICEVs (hydrogen internal combustion engine vehicles) fu…,HatsPeriod,-0.998068630695343
2022-03-04 17:39:35,"RT @molly_burgess97: In a new report, excess energy produced from the UK’s solar and wind farms in the Spring snd Summer could produce gree…",KenEvan27924845,-0.9893081784248352
2022-03-04 17:38:47,@ShanuMathew93 https://t.co/WPEC6U7Hik,JustinMikulka,-0.9897889494895935
2022-03-04 17:38:13,@OfficeOfRKSingh Set ambitious targets for Green Hydrogen. GH production target of 5mT by 2030 as per new Hydrogen policy not even surpassing current demand of 6mT from steel n fertilizer industry.@amitabhk87,apsonje,-0.9905697107315063
2022-03-04 17:36:19,@trapezoidschme @meredith_annex @BloombergNEF Don't mess with Texas green H2! https://t.co/aFHqltLPRu,JustinMikulka,-0.9662436842918396
2022-03-04 17:35:54,"dClimate Partners with Namibia to Create a Blockchain Native Registry to Quantify and Monetize the Country’s Green Hydrogen

@SidJhaCEO
@dClimateDAO
@JMnyupe
@MrMnyups
@UNAMPress

#HydrogenCentral #HydrogenNews #Hydrogen #HydrogenEconomy #HydrogenMarket

https://t.co/X41ShLXvsl",HydrogenCentral,-0.9635240435600281
2022-03-04 17:35:54,@trapezoidschme @meredith_annex @BloombergNEF Apparently they were buying at spot in Europe. https://t.co/WPEC6U7Hik,JustinMikulka,-0.9924271702766418
2022-03-04 17:33:12,"#India Can Become Global Hub of Green Hydrogen: Pm Modi 

#news #NewsAlert 
https://t.co/geAWTHsSAi",morningkashmir,0.5469484329223633
2022-03-04 17:32:08,Green hydrogen firm H2U raises $11 million in Series A - Axios https://t.co/7Y2DD61l3e,NahidAlaei,-0.5673570036888123
2022-03-04 17:31:10,"@James_BG There are many such projects. But NGOs like @transenv @E3G @Green_Europe consistently undermine the role hydrogen can play. 

And this means a slower energy transition, because these projects are lead by demand - like for transport, industry, heating etc.",DWilliams_2022,-0.9993094205856323
2022-03-04 17:30:08,"@nofiltershay @MarkGerretsen I would like to add that batteries are not the answer.
Green hydrogen and we have world leading companies in Canada who do all their business in other countries.
https://t.co/L1eDWygxvB",wyldcdn,-0.9977922439575195
2022-03-04 17:30:00,"""The price of natural gas-derived products like ammonia, as a result, is up to three times higher now than it was a year ago. This has opened the door for ‘green’ hydrogen and ammonia produced from renewable electricity to compete with unabated natural gas-based processes"" https://t.co/5SrZWbvFu8",ShanuMathew93,0.9884524941444397
2022-03-04 17:27:49,"Recharge: World's largest green hydrogen project unveiled in Texas, with plan to produce clean rocket fuel for Elon Musk.
https://t.co/psgLJquZrP

via @GoogleNews",OTC_ADDICT,0.9896742701530457
2022-03-04 17:22:22,@newsonnbc Expecting part of the address to give a small glimpse of the ambitious Green Hydrogen project and its success stories so far. Namibia is going green and this is not a joke. #GreenHydrogen,TangeniHaimbal4,0.9283430576324463
2022-03-04 17:21:57,Building the #GreenHydrogen economy in India. The new taskforce #H2Bharat will identify at least five large GW-scale green hydrogen hubs within the next 18-months.https://t.co/ro0XNcDS7E #HydrogenNow #hydrogeneconomy #hydrogen #EUGreenDeal #ClimateActionNow #India,AlexWitzleben,-0.5380724668502808
2022-03-04 17:21:40,"@James_BG There is hydrogen electrolysis in planning to replace all Russian gas imports by 2030. However to really gain traction, these initiatives need promotion &amp; support.

For example the HyDeal project alone is 67GW -this is fully ⅓rd of ALL Russian gas imports https://t.co/OCIC6x1u5R",DWilliams_2022,-0.9979934692382812
2022-03-04 17:21:03,"@TonyNashNerd @chigrl @SamuelRines @amlivemon What do the guys think will be the next source of renewable fuel to power construction business. If diesel is phased out will it be a) electric battery, b) HVO c) green hydrogen and d) other (?) and why?",woodsidefinance,-0.9944921731948853
2022-03-04 17:19:34,RT @SustainableH2: 🆕New meeting online and this time about green hydrogen and #Surinam #Suriname #waterstof #energie #Sdg More info 👉🏾 http…,NienkeHoman,-0.8929083943367004
2022-03-04 17:16:23,We are aiming for Green Hydrogen cost of $1 per Kg by 2030: Amitabh Kant https://t.co/dYD7S5IT2K via @ETEnergyWorld,sundfina,-0.9843515157699585
2022-03-04 17:14:43,"Dear All
My advisor Dr Aditi Halder is organising an Indo-US SPARC virtual workshop on ” India Mission for Green Hydrogen and Go Electric” on March 16-17, 2022 at IIT Mandi.
For more details. https://t.co/7MK6Ie6XLL
#IITMANDI #researchers #nanotechnology  #energy #renewableenergy",VrmaSahil,0.9756215810775757
2022-03-04 17:13:17,60GW green hydrogen megaproject to be developed in Texas https://t.co/rWZjJQYQfV https://t.co/Xgo8LjxKzC,Artstrada,-0.9938139915466309
2022-03-04 17:13:03,#Uncategorized H2-View News: Washington Green Hydrogen Alliance launched https://t.co/C50lRMBk4Q,H2EnergyGroup1,-0.8616797924041748
2022-03-04 17:12:07,"India is not ready to shift to renewables yet, as it was evident from last year’s power outrage. If we #StopAdani from supplying the required amount of energy, it would also put a full-stop on the investments @AdaniOnline makes in green hydrogen to #insureourfuture https://t.co/kWaQrQnjIY",Dhi___raJ,-0.9989564418792725
2022-03-04 17:11:49,Houston's plans for hydrogen hub face 'green' competition https://t.co/ipBss62uZC via @houstonchron,Artstrada,-0.9946871995925903
2022-03-04 17:10:22,"RT @FrosininiAndrea: Breaking the silos / Bridging the silos

#miningindustry #esgstrategy #netzerocarbon #netzeroemissions #greenenergysol…",DScamron,-0.9799889922142029
2022-03-04 17:07:24,"@NitramLand @NanaIsAPatHead @Conn4Patrick @RagnarTheTexan @nellarose1977 So you think hydrogen power is a some fantasy? Or that we have wasted billions throwing money at “green energy” with relatively nothing to show for it.
Sounds like something someone who doesn’t know their history would say.",TimeForChores,-0.9990205764770508
2022-03-04 17:05:30,"RT @MarketScientist: Stocks to benefit from Green Hydrogen Policy..

#IOC
#Gail
#LindeIndia
#AdaniGreen
#GujaratFlouro 
#Borosilrenewables…",_Narendranath,-0.947169303894043
2022-03-04 17:05:24,Green hydrogen in Spain alone. https://t.co/3JVOtKpYfx,wyldcdn,-0.9705233573913574
2022-03-04 16:56:47,"RT @nsreddy08: Such a  shame it's for SpaceX. There are many better uses to go for, such as replacing some fossil fuel. https://t.co/J6eaEX…",methisaddress1,-0.9993239641189575
2022-03-04 16:54:42,https://t.co/4X5MFXr6lV,MY_DIXIE_WRECT,-0.9928487539291382
2022-03-04 16:53:24,"@joannakyriazis @cleanenergycan @abacusdataca Green hydrogen is far cleaner, requires less overall infrastructure, faster refills, longer range, lighter, produces heat ...
And -
https://t.co/L1eDWygxvB",wyldcdn,-0.9929094314575195
2022-03-04 16:53:06,Blue Hydrogen Is Frequently Described as a Greener Alternative — but Is It? - Green Matters https://t.co/YfOM6KGmSD,GreenEnergy,-0.973527729511261
2022-03-04 16:50:08,RT @ZeeNewsEnglish: #PMModi says that ample availability of #RenewableEnergy power gives #India an inherent advantage and “India can be a g…,youRtruthPhobic,0.996841311454773
2022-03-04 16:48:53,Green Hydrogen https://t.co/HStKKN7UwM,GreenHydrogen11,-0.9788060784339905
2022-03-04 16:47:32,". @wagreenhydrogen Launches to Improve State’s #Air and #Water, Create #CleanEnergy Jobs, and Grow #Washington-Made “#EvergreenHydrogen” as a Global Brand and Major Industry in State - https://t.co/DSHwk1acHj #HydrogenNow #HydrogenEconomy #Hydrogen #H2 #ZeroCarbon #GreenHydrogen https://t.co/I3YTkFOc6A",fuelcellsworks,-0.7094805240631104
2022-03-04 16:42:05,"Houston's plans for hydrogen hub face 'green' competition
https://t.co/qIE3LxCeox",PetroleumProdu1,-0.9904810786247253
2022-03-04 16:40:42,RT @MinOfPower: “We hope to see large scale innovations by private sector in production of Green Hydrogen”,kranthireddybjp,0.997262716293335
2022-03-04 16:37:38,RT @OraclePowerPlc: #ORCP CEO Naheed Memon met with Korean Consul General Kim Haksung &amp; US Consul General Mark Stroh in Karachi. As #ORCP p…,icm_morris,-0.5879953503608704
2022-03-04 16:34:34,RT @yibako: @OkpankuChidi @EmekaOkoye @benmurraybruce EV is a fallacy. Without the cobalt being mined by slave labour in Congo and elsewher…,EmekaOkoye,0.950690507888794
2022-03-04 16:31:44,"Semarangpedia - Pertamina, Pupuk Indonesia dan Mitsubishi Corporation Kembangkan Bisnis Blue/Green Hydrogen | https://t.co/LvJLIDpEIV
.
#jakarta, #mitsubishicorporationkembangkanbisnisblu/green, #pertamina, #pupukindonsesia, #semarangpedia, ...",semarangpedia,-0.9851499795913696
2022-03-04 16:30:47,"@darrengrimes_ Green hydrogen has always been the best option.
Most abundant element in the universe.",LogicWorld,0.9992027878761292
2022-03-04 16:30:36,"This is a new energy trifecta:

* Lots of renewables drive H2 production
* On site geologic H2 storage
* High value early customer

This is what drives profitable new businesses: local conditions, not global aspirations.

https://t.co/dzmXUd8riH",RogerAines,0.9929633736610413
2022-03-04 16:27:01,"Energy experts say humanity can’t afford dependence on #FossilFuels  

investments in #solar, wind, batteries, #EV, electric heat pumps, green hydrogen,clean-energy tech would grow the economy by $570 billion/yr,save 45000 lives

#wtpEARTH #DemVoice1
https://t.co/84Norza8lA",OrbPlanet,-0.987273097038269
2022-03-04 16:25:32,@GBNEWS @Nanaakua1 I’m not a green campaigner. I’m an engineer. Don’t throw hydrogen out just because it helps with CO2 and is in the net zero basket. It will be the future but can help now if added to gas either shale or North Sea or… https://t.co/VelWBs2qwE,golfgross,-0.9828061461448669
2022-03-04 16:24:54,Why #StopAdani or #BlackRock when private companies are the ones putting huge investment in green hydrogen to #insureourfuture https://t.co/4LVKmvuTH2,Krish46054018,-0.9987401366233826
2022-03-04 16:24:24,"In a very layman language, any massive change can’t happen in a blink of an eye.  At this time, private companies like @AdaniOnline who are investing heavily in green hydrogen should be not be targeted since it will #insureourfuture in long run. https://t.co/82r5H9ZpH2",Hony26407951,-0.986446738243103
2022-03-04 16:22:55,"@ShropshireStig @mspowage @VeltonEvans @Grimble5 @patrickjreddy @NottsRoadsPol @Tesla Infrastructure is a given. With hydrogen, you need a new infrastructure (about 99% new) and you also need to work out how to make green hydrogen cheaper. With electric there is already infrastructure, including homes, and new public/industrial points are relatively cheap.",stewdean,-0.992958664894104
2022-03-04 16:20:57,"@Havant_Enviro Warning, you prob know more about this but how close to reality is green hydrogen at scale? I watch companies like ITM and see promise but v little actual revenue growth over years. In the UK +elsewhere, is the energy produced by renewables-wind out of peak often just wasted?",hangrail,-0.9986892342567444
2022-03-04 16:17:47,"RT @kaffjamesnewtow: Hydrogen City, Texas will be an integrated green hydrogen production, storage, and transport hub growing to 60GW in si…",bondcliff,0.9897597432136536
2022-03-04 16:15:54,https://t.co/m0NlQMtgTD https://t.co/QiwlSYBWIt,bgsal71,-0.9964569211006165
2022-03-04 16:15:16,"An electrolyzer suitable for projects of all sizes: 
https://t.co/8G791pauMo
@Enapter_ #EnergyStorage #GreenHydrogen",MMS_Tech,0.940802276134491
2022-03-04 16:11:49,"@OkpankuChidi @EmekaOkoye @benmurraybruce EV is a fallacy. Without the cobalt being mined by slave labour in Congo and elsewhere batteries will be very expensive. Why don't they talk about Green hydrogen, and why that technology isn't being championed?  By product of Green hydrogen=H2O",yibako,-0.9842103719711304
2022-03-04 16:05:12,@stewdean @Grimble5 @ShropshireStig @VeltonEvans @mspowage @NottsRoadsPol @Tesla And not for heating either. But industrial users will pretty much take every bit of green hydrogen going to start to clean up their processing.  It's almost a total waste of opportunity to use some in domestic or transport uses.,patrickjreddy,-0.999686598777771
2022-03-04 16:04:00,Not-so-blue hydrogen: A new report from @Global_Witness details how Shell’s first “green” #carboncapture plant in Canada actually emits more greenhouse gasses than it captures https://t.co/gklmB6ZIv7,Richman_Law,-0.9975624084472656
2022-03-04 16:03:37,"RT @UpscforAll: National Hydrogen Energy Mission(NHM):
✓The Mission aims to aid the government in meeting its climate targets and making In…",mehengashayar,0.9374078512191772
2022-03-04 16:03:10,World’s Largest Green Hydrogen Hub to Be Built in South Texas https://t.co/GFi5glYJlx,MidstreamNews,0.9113026261329651
2022-03-04 16:01:28,RT @dClimateDAO: We are excited to announce a partnership with the Republic of Namibia to establish a blockchain registry for verifying and…,KandaWeather,0.9981939196586609
2022-03-04 16:00:51,https://t.co/xBWa8t9CCR,JackVanCamp,-0.993415355682373
2022-03-04 16:00:09,"Breaking the silos / Bridging the silos

#miningindustry #esgstrategy #netzerocarbon #netzeroemissions #greenenergysolutions 

Yesterday, #blockchain project dClimate announced a partnership with the University of Namibia to measur…https://t.co/4ArheGpH6K https://t.co/nTR1pRDY6W",FrosininiAndrea,-0.9962044358253479
2022-03-04 16:00:00,"Although German investment has been lacking in the region, the German government and utilities have been ramping up cooperation with Saudi Arabia, the UAE, and Oman on green hydrogen projects since 2021. @Dr_Robert_Mason https://t.co/sfDAMxYAMf",GulfStatesInst,0.9004775881767273
2022-03-04 15:59:50,"@DavidColetto @abacusdataca @cleanenergycan Now we just need the ""greens"", the battery lovers and our ""advisors"" to admit batteries are a terrible idea with a massive environmental and infrastructure footprint.
Green hydrogen is the only truly clean and cost effective option.
https://t.co/mel6QUp6e9",wyldcdn,-0.9976370334625244
2022-03-04 15:59:05,@Grimble5 @ShropshireStig @VeltonEvans @patrickjreddy @mspowage @NottsRoadsPol @Tesla The ironic thing is we need green hydrogen - just not for cars. Or trucks. Or trains.,stewdean,-0.9886117577552795
2022-03-04 15:57:49,"RT @InvestorID: Pertamina, Pupuk Indonesia dan Mitsubishi Corp Kembangkan Bisnis Blue/Green Hydrogen  https://t.co/nq113WUxwR https://t.co/…",donjasn,-0.9835264086723328
2022-03-04 15:56:44,"RT @FinancialXpress: OPINION | India already is a world leader in the growth rate of renewable energy.

#renewableenergy #GreenHydrogen 

h…",ISF_India,0.9969165325164795
2022-03-04 15:56:13,"""@dClimate’s data platform promises to accurately capture Namibia’s effort to fight climate change &amp; enable us to monetize green hydrogen in a scalable manner"" - James Mnyupe, Namibia Presidential Economic Advisor &amp; Hydrogen Commissioner

Powered by #Chainlink

$LINK #CCIP #ESG https://t.co/6eWJN2lMNg https://t.co/T2wxZfCc6T",nullpackets,0.9979471564292908
2022-03-04 15:53:16,RT @pv_tech: 60GW green hydrogen hub planned for Texas # powered by 60GW of solar and wind energy in Texas and producing over 2.5 billion k…,shyduroff2,-0.6914775967597961
2022-03-04 15:52:37,"🟢vs🔵#h2
Tom Baxter answered some questions from @adam_tce
""What investor is going to shut down blue h2 production if, or when, green h2 becomes cheaper. Chemical plants are designed for a 30-or-so-year design life. [Blue h2] is not a stepping stone"" ⬇️ https://t.co/OglEOqcbU3",h2coalition,-0.9990509152412415
2022-03-04 15:51:43,Carlton Power and Stag Energy merge operations https://t.co/RCOsPyXqYh by @natalia #Electricity #Energy #green #hydrogen #Operations #power,ExpertsNrg,-0.9904244542121887
2022-03-04 15:51:33,"I was one of those who had been taken in by the promise of ""green"" hydrogen. @OfficeOfRKSingh

https://t.co/NCJSzBZots",smita1900,-0.9373462796211243
2022-03-04 15:50:59,RT @Makoto_1960: @TheNamibian Where's the dream of Green Hydrogen that you were sold hence you still stick on oil🤧,ncontsi,0.8800522685050964
2022-03-04 15:49:11,RT @guillaumefouche: 2) Ukraine War Makes Green Hydrogen Competitive https://t.co/pBHhGStRIj,hruodlandvs,-0.9784969091415405
2022-03-04 15:48:27,"We're going to have abundant green hydrogen (and yes, even at home) 😎👇 https://t.co/HNMZVzual2",SolarHomeIRL,0.9947624802589417
2022-03-04 15:45:52,"Washington’s commitment to #hydrogen just got a lot bigger with the launch of a new association dedicated to reducing air and water pollution, creating clean energy jobs and growing the US state into a major hydrogen producer.

#HydrogenNow #H2View 

https://t.co/HIimJZarX9",h2_view,0.9899563789367676
2022-03-04 15:45:02,"We support India's recent interim H2 strategy that will ""waive electricity transmission fees for green hydrogen production will help reduce the cost of renewable H2 to about $1.50/kg by 2030 — as much as 75% lower than today’s prices"". 
#renewableenergy
https://t.co/Xt5XhjGyp3",PPF_Official,-0.9751608967781067
2022-03-04 15:44:22,"Pertamina, Pupuk Indonesia dan Mitsubishi Corp Kembangkan Bisnis Blue/Green Hydrogen  https://t.co/nq113WUxwR https://t.co/KFe0qi5vjf",InvestorID,-0.9879946112632751
2022-03-04 15:44:05,"There is a massive potential for solar rooftop, battery deployment and green hydrogen in India, given a supportive policy framework. India needs to mobilize funds internationally to create the greatest impact on global emissions.” - Shri.Pashupathy Gopalan, Director, Ohmium. https://t.co/lmjLCotLYZ",mnreindia,-0.8777506947517395
2022-03-04 15:43:42,"After announcing our partnership with Namibia yesterday, here is a great article for learning more about green hydrogen and why it’s so important for creating a sustainable future. #GreenHydrogen #DataDriven

https://t.co/Nauj9oMaT9",dClimateDAO,0.9907536506652832
2022-03-04 15:43:03,via @pv_tech  60GW green hydrogen hub planned for Texas https://t.co/J7Q6NwzxZX,SolarFred,-0.9925962090492249
2022-03-04 15:42:34,"The Green Hydrogen Policy is very positive for faster adoption of H2. Grandfathering of projects bid out before announcement of BCD is important.” - Shri Sumant Sinha, CMD, ReNew Power
 
#EnergyForSustainableGrowth #EnergyTransition #NationalGreenHydrogenMission #Budget2022",mnreindia,0.8968695998191833
2022-03-04 15:42:05,60GW green hydrogen hub planned for Texas # powered by 60GW of solar and wind energy in Texas and producing over 2.5 billion kilograms of green hydrogen per year. https://t.co/0GBt8xj4GF,pv_tech,-0.9301157593727112
2022-03-04 15:41:27,"World’s largest green hydrogen project unveiled in Texas, with plan to produce clean rocket fuel for Elon Musk https://t.co/vsm6K490gQ",sonnolenta46,0.9672250151634216
2022-03-04 15:39:47,"Washington’s commitment to #hydrogen just got a lot bigger with the launch of a new association dedicated to reducing air and water pollution, creating clean energy jobs and growing the US state into a major hydrogen producer.

https://t.co/SRJovj9JhC",molly_burgess97,0.9942024350166321
2022-03-04 15:39:37,"“There is a need to build upon PLI in Solar PV to Wind value chain as well as the scope of expansion of wind – solar hybrid plants for Green Hydrogen production. If RE from solar and wind sources is leveraged, hydrogen production could be scaled up significantly. https://t.co/mEAmJbeZYT",mnreindia,-0.9117828011512756
2022-03-04 15:38:06,"Green Hydrogen International Announces Hydrogen City, Texas - The World's Largest Green Hydrogen Production and Storage Hub https://t.co/BMTkS6a26S",barbmcmurray,0.9948613047599792
2022-03-04 15:36:41,Houston's plans for hydrogen hub face 'green' competition https://t.co/xaBdkJWQOt via @houstonchron #hounews,SchwartzChron,-0.993869423866272
2022-03-04 15:32:58,"Now that is some green tech I can get down with

https://t.co/Bvm1eq9yiv",littlenewsnetwk,-0.9979117512702942
2022-03-04 15:28:32,"Looking for a reliable, low emission fuel source?

In its new whitepaper, @ABSeagle explains how hydrogen fuel cells and hydrogen-based combustion engines can deliver sustainable propulsion.

https://t.co/lU4LPrpUjQ",e1Marine,-0.8626992702484131
2022-03-04 15:27:07,"Port Of Trieste, Arvedi Invests 92 Million Euros In A New Green Hydrogen Plant - FuelCellsWorks https://t.co/EFweaeZf8g",tixhonjm,-0.5649992227554321
2022-03-04 15:26:29,RT @kaffjamesnewtow: Plug &amp; play electrolyser for green hydrogen production from Germany – pv magazine Australia https://t.co/igRpqXD771,ArtY7247,-0.9905478358268738
2022-03-04 15:25:09,"RT @ProfitKing7: One best/safe stock from each sector for next decade of investing

🔺Renewable Energy - Boro Renew
🔺EVs- Tata Motors
🔺Solar…",MacD_RS,0.9966495633125305
2022-03-04 15:24:16,"@hollyanndoan @environmentca @s_guilbeault Experts conclude world will continue dependency on O&amp;G for coming decades.

Image if Canada sold ESG O&amp;G during transition and used the revenue to build the green transition at home: Nuclear power, expanded grid, green hydrogen, EV’s, CCS..

Hey, isn’t that what Norway is doing?",JanetBa33994362,-0.9894681572914124
2022-03-04 15:15:39,Locally Grown #GreenHydrogen Project Will Power a #ZeroEmissions Future - A $2 million #Canberra-based project that promises to supply #cleanenergy by producing green #hydrogen - https://t.co/sWjETd4rMl #HydrogenNow #GreenH2 #H2 #HydrogenEconomy #CleanHydrogen #FuelCells https://t.co/b3zv5ysUAL,fuelcellsworks,0.7925224304199219
2022-03-04 15:12:32,"World’s Largest Green Hydrogen Hub to Be Built in South Texas: Austin, Texas-based Green Hydrogen International unveiled plans to build Hydrogen City, a green hydrogen production and storage hub centered in Duval County in South Texas.
https://t.co/XTHD7z4eeQ",techsonIP,0.9613572359085083
2022-03-04 15:10:36,RT @NeerajKumarTCS: @J_KayCDN🇨🇦 presenting welcome remarks at 🇨🇦🇮🇳 #Hydrogen Webinar. Experts @DrVKSaraswat49 @h_optimized @NextHydrogen @P…,h_optimized,0.7417851090431213
2022-03-04 15:10:28,"ಭಾರತವು ಗ್ರೀನ್ ಹೈಡ್ರೋಜನ್‍ನ ಜಾಗತಿಕ ಹಬ್ ಆಗಬಹುದು: ಮೋದಿ  https://t.co/eEv9KRFjvo

#PMModi #Webinar #GreenHydrogen #India @narendramodi",publictvnews,-0.983005702495575
2022-03-04 15:09:53,"RT @STEMteamHUB_TP: New Scientist is coming to Manchester! Meet some of our @STEMAmbassadors on the Engage Stage, for talks including: Cybe…",sim_manchester,0.9967164397239685
2022-03-04 15:09:13,"@CentennialPaul @MikeSchreiner lol, what and installing thousands of superchargers and running hundreds or thousands of miles of new upgrade grid isn't big infrastructure?
How about the 30+ new mines and infrastructure needed in Canada for batteries?
I don't care who makes the green hydrogen, it is cleaner ...",wyldcdn,-0.9984344840049744
2022-03-04 15:06:48,Green hydrogen and what it holds for Africa https://t.co/KGzWJYdeyQ https://t.co/xZt0llafYD,climateactionaf,-0.7282684445381165
2022-03-04 15:04:32,@Green_Europe @NickMeynen Anti-hydrogen lobbying from @Green_Europe and similar NGOs is killing our planet https://t.co/w61VFWVlEj,DWilliams_2022,-0.9980579018592834
2022-03-04 15:01:47,"New Scientist is coming to Manchester! Meet some of our @STEMAmbassadors on the Engage Stage, for talks including: Cybersecurity, Green Hydrogen, Climate Change, Microbes &amp; two of our @sim_manchester explainers talk about their STEM careers.
https://t.co/qNsxG7vy4l #NSLManchester https://t.co/FUf0xexoNj",STEMteamHUB_TP,0.9955877065658569
2022-03-04 15:00:53,"Amazing week in Madrid representing @AVANGRID as part of @iberdrola Global Communications Team meeting. Had an opportunity to tour Iberdrola’s cutting-edge Green Hydrogen plant, and connect w/ colleagues from Spain, France, Brazil, Mexico, Scotland, &amp; Portugal. https://t.co/nJGJE7cWqI",CGilvargMA,0.9989217519760132
2022-03-04 15:00:53,"FULL ARTICLE: https://t.co/Vk9DEEvxt4

Green hydrogen is set to become cost-competitive with grey H2 derived from unabated fossil fuels within two years, according to a new report by analyst Rethink Energy

#windpower #windenergy #renewableenergy #cleanenergy #sustainability https://t.co/JnlrVe9OuB",the_energygeek,-0.9914188385009766
2022-03-04 14:54:28,"RT @lucasbergkamp: Renewable resources like wind and solar are inherently intermittent, and increased reliance on them will require enormou…",SHLCOKK,-0.9854942560195923
2022-03-04 14:54:03,2) Ukraine War Makes Green Hydrogen Competitive https://t.co/pBHhGStRIj,guillaumefouche,-0.7389014959335327
2022-03-04 14:53:07,"Green Hydrogen International announces Hydrogen City in Texas
https://t.co/EDJkZZSDij",H2Bulletin,0.9335102438926697
2022-03-04 14:49:46,RT @tixhonjm: Siemens and Protium Collaborate to Create Green Hydrogen Infrastructure for Aircraft https://t.co/jgI0jIaMZI,DickWinchester,-0.8446435928344727
2022-03-04 14:49:33,"Russia-Ukraine War ‘will Accelerate’ Move to Green Hydrogen, Renewable Energy: Plug Power CEO https://t.co/f3UkmYKHws",tixhonjm,0.9151298999786377
2022-03-04 14:49:07,Siemens and Protium Collaborate to Create Green Hydrogen Infrastructure for Aircraft https://t.co/jgI0jIaMZI,tixhonjm,-0.7232796549797058
2022-03-04 14:47:12,"The webinar on #GreenHydrogen aims to discuss the key aspects of building a robust #hydrogen economy and seek suggestions from stakeholders towards putting in place a comprehensive and facilitative policy and regulatory framework for Green Hydrogen.
#EnergyTransition https://t.co/oro2S5d96I",bhagwantkhuba,0.9392162561416626
